#country+name,#country+code,1960,#indicator+name,#indicator+code,#indicator+value+num
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,59.014.013
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,60000000
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,60.582.483
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,61.975.521
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,62000000
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,62200000
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,63400000
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,64.000.001
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,69000000
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,70000000
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,70200000
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,71300000
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,71.715.858
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,74.450.685
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,75000000
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,79.000.001
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,80.586.523
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,81000000
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,81.000.004
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,81.000.004
Ecuador,ECU,2005,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,81.378.308
Ecuador,ECU,2005,Gross portfolio equity assets to GDP (%),GFDD.DM.09,81.436.747
Ecuador,ECU,2005,Gross portfolio equity assets to GDP (%),GFDD.DM.09,81.872.445
Ecuador,ECU,2005,Gross portfolio equity assets to GDP (%),GFDD.DM.09,81.999.998
Ecuador,ECU,2005,Gross portfolio equity assets to GDP (%),GFDD.DM.09,83.999.996
Ecuador,ECU,2005,Gross portfolio equity assets to GDP (%),GFDD.DM.09,84.375.335
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,85.627.162
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,86000000
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,88.000.002
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,88.999.996
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,88.999.996
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,89.143.438
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,90.653.513
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,91.722.411
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,93.999.996
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,94.431.225
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,96.800.269
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,97.373.053
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,99.599.998
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,99.952.064
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,99.952.064
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,99.952.064
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,99.952.064
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,99.952.064
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,99.952.064
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,99.952.064
Ecuador,ECU,2005,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,99.952.064
Ecuador,ECU,2006,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,99.952.064
Country Name,Country ISO3,2006,Indicator Name,Indicator Code,99.952.064
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,99.952.064
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,99.952.064
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,99.952.064
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,99.952.064
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,99.952.064
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,99.952.064
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,99.952.064
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,99.952.064
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,99.952.064
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,99.952.064
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,99.952.064
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,99.952.064
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,99.952.064
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,99.952.064
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,99.952.064
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,99.952.064
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,99.992.595
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,112500000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,114000000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,122000000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,123000000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,125000000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,126000000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,147000000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,155000000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,160000000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,160000000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,167000000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,175000000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,178000000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,188000000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,200920000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,249094000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,259580000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,273230000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,276230011
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,304200000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,324160000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,375715000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,382120000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,386120000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,452480000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,473720000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,484960000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,488960000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,499680000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,522000000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,576330000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,642259000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,643720000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,647720000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,648410000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,723950000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,747000000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,793720000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,798720000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,869980000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1084320000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1089520000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1316721000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1322301000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1556000000
Ecuador,ECU,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1982175000
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,2010100000
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,2021300000
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,2453500000
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,2460000000
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,2466892840
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,2565600000
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,2581210000
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,2684873000
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,2716911000
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,2927600000
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,3057071000
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,3.299.999.952
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,3794460000
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,4999540526
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,5015071063
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,5602320000
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,5911361274
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,5934990000
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,6131290000
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,6451459000
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,6.932.673.063
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,7911490000
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,8023104760
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,8.329.338.431
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,8874070000
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,9.162.272.811
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,9978286642
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,9.995.206.594
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,9.995.206.594
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,9.995.206.594
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,10986450000
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,11930039270
Ecuador,ECU,2006,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,12388367962
Ecuador,ECU,2006,Insurance company assets to GDP (%),GFDD.DI.11,12717990000
Ecuador,ECU,2006,Insurance company assets to GDP (%),GFDD.DI.11,13477484941
Ecuador,ECU,2006,Insurance company assets to GDP (%),GFDD.DI.11,15.000.000.015
Ecuador,ECU,2006,Insurance company assets to GDP (%),GFDD.DI.11,15648273231
Ecuador,ECU,2006,Insurance company assets to GDP (%),GFDD.DI.11,16698898372
Ecuador,ECU,2006,Insurance company assets to GDP (%),GFDD.DI.11,18.000.000.018
Ecuador,ECU,2006,Insurance company assets to GDP (%),GFDD.DI.11,18.000.000.018
Ecuador,ECU,2006,Insurance company assets to GDP (%),GFDD.DI.11,18.000.000.018
Ecuador,ECU,2006,Insurance company assets to GDP (%),GFDD.DI.11,18.000.000.018
Ecuador,ECU,2007,Insurance company assets to GDP (%),GFDD.DI.11,18.000.000.018
Ecuador,ECU,2007,Insurance company assets to GDP (%),GFDD.DI.11,18.000.000.018
Ecuador,ECU,2007,Insurance company assets to GDP (%),GFDD.DI.11,18.000.000.018
Ecuador,ECU,2007,Insurance company assets to GDP (%),GFDD.DI.11,18.000.000.018
Ecuador,ECU,2007,Insurance company assets to GDP (%),GFDD.DI.11,19388551217
Ecuador,ECU,2007,Insurance company assets to GDP (%),GFDD.DI.11,19818153778
Ecuador,ECU,2007,Insurance company assets to GDP (%),GFDD.DI.11,20762982419
Ecuador,ECU,2007,Insurance company assets to GDP (%),GFDD.DI.11,24175991197
Ecuador,ECU,2007,Insurance company assets to GDP (%),GFDD.DI.11,24543358281
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,24.999.999.999
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,24.999.999.999
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,24.999.999.999
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,24.999.999.999
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,24.999.999.999
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,24.999.999.999
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,24.999.999.999
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,26.671.767.465
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,28010670059
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,28193760874
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,31301560780
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,31969210000
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,32975183886
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,33.004.486.084
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,35557671573
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,37577439203
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,38745337920
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,39363616867
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,40557270730
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,41107061552
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,42897064630
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,43191756733
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,44148605459
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,47042798057
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,48437875254
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,48545077540
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,49082205174
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,54664016019
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,57651239018
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,146.300.001.144
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,165.000.000.165
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,233.500.003.815
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,259.985.984.583
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,308.629.890.109
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,319.660.734.149
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,467.000.007.629
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,650.469.417.284
Ecuador,ECU,2007,International debt issues to GDP (%),GFDD.DM.07,728.125.306.739
Ecuador,ECU,2007,International migrant stock (% of population),SM.POP.TOTL.ZS,853.675.003.052
Ecuador,ECU,2007,International migrant stock (% of population),SM.POP.TOTL.ZS,1.129.807.475.401
Ecuador,ECU,2007,International migrant stock (% of population),SM.POP.TOTL.ZS,1.294.441.387.237
Ecuador,ECU,2007,International migrant stock (% of population),SM.POP.TOTL.ZS,1.483.750.735.353
Ecuador,ECU,2007,International migrant stock (% of population),SM.POP.TOTL.ZS,1.627.427.047.615
Ecuador,ECU,2007,International migrant stock (% of population),SM.POP.TOTL.ZS,1.633.427.047.615
Ecuador,ECU,2007,"International migrant stock, total",SM.POP.TOTL,2.499.997.699.209
Ecuador,ECU,2007,"International migrant stock, total",SM.POP.TOTL,2.537.928.973.021
Ecuador,ECU,2007,"International migrant stock, total",SM.POP.TOTL,2.692.048.406.644
Ecuador,ECU,2007,"International migrant stock, total",SM.POP.TOTL,2.863.396.962.139
Ecuador,ECU,2007,"International migrant stock, total",SM.POP.TOTL,3.234.648.753.346
Ecuador,ECU,2007,"International migrant stock, total",SM.POP.TOTL,3.523.683.807.948
Ecuador,ECU,2007,"International migrant stock, total",SM.POP.TOTL,4.377.961.739.942
Ecuador,ECU,2007,"International migrant stock, total",SM.POP.TOTL,6.253.589.999.925
Ecuador,ECU,2007,"International migrant stock, total",SM.POP.TOTL,6.493.052.914.362
Ecuador,ECU,2007,"International migrant stock, total",SM.POP.TOTL,8.717.540.827.718
Ecuador,ECU,2007,"International migrant stock, total",SM.POP.TOTL,10.156.420.177.743
Ecuador,ECU,2007,"International migrant stock, total",SM.POP.TOTL,10.553.794.791.773
Ecuador,ECU,2007,Investments financed by banks (%),GFDD.AI.34,10.735.522.084.172
Ecuador,ECU,2007,Investments financed by banks (%),GFDD.AI.34,11.342.992.913.465
Ecuador,ECU,2007,Investments financed by banks (%),GFDD.AI.34,11.518.391.261.415
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,11.672.000.000.496
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,11.706.547.928.212
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,12.170.955.379.895
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,12.409.140.868.848
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,12.434.490.865.355
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,12.571.677.939.145
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,12.613.661.031.724
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,13.012.159.330.682
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,13.098.138.583.854
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,13.843.626.130.286
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,13.873.884.213.537
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,13.920.982.233.012
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,14.320.228.692.822
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,14.380.228.692.822
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,15.245.535.041.087
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,15.271.929.284.872
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,15.687.889.073.154
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,16.781.947.066.482
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,16.795.739.912.293
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,16.990.085.580.727
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,17.075.457.978.408
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,17.281.248.750.881
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,17.659.280.000.259
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,18.570.146.073.896
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,18.712.323.553.719
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,18.961.016.751.971
Ecuador,ECU,2007,Life insurance premium volume to GDP (%),GFDD.DI.09,19.386.140.699.437
Ecuador,ECU,2007,Liquid assets to deposits and short term funding (%),GFDD.SI.06,19.583.367.660.328
Ecuador,ECU,2007,Liquid assets to deposits and short term funding (%),GFDD.SI.06,20.478.189.516.568
Ecuador,ECU,2007,Liquid assets to deposits and short term funding (%),GFDD.SI.06,20.677.337.375.053
Ecuador,ECU,2008,Liquid assets to deposits and short term funding (%),GFDD.SI.06,20.702.100.000.103
Ecuador,ECU,2008,Liquid assets to deposits and short term funding (%),GFDD.SI.06,20.801.589.600.244
Ecuador,ECU,2008,Liquid assets to deposits and short term funding (%),GFDD.SI.06,20.959.910.277.146
Ecuador,ECU,2008,Liquid assets to deposits and short term funding (%),GFDD.SI.06,21.049.169.210.925
Ecuador,ECU,2008,Liquid assets to deposits and short term funding (%),GFDD.SI.06,21.586.940.324.143
Ecuador,ECU,2008,Liquid assets to deposits and short term funding (%),GFDD.SI.06,21.696.978.566.482
Ecuador,ECU,2008,Liquid assets to deposits and short term funding (%),GFDD.SI.06,21.905.507.306.455
Ecuador,ECU,2008,Liquid assets to deposits and short term funding (%),GFDD.SI.06,22.010.848.604.506
Ecuador,ECU,2008,Liquid assets to deposits and short term funding (%),GFDD.SI.06,22.356.377.541.943
Ecuador,ECU,2008,Liquid assets to deposits and short term funding (%),GFDD.SI.06,22.507.750.843.208
Ecuador,ECU,2008,Liquid assets to deposits and short term funding (%),GFDD.SI.06,22.761.847.800.212
Ecuador,ECU,2008,Liquid assets to deposits and short term funding (%),GFDD.SI.06,22.776.393.757.539
Ecuador,ECU,2008,Liquid assets to deposits and short term funding (%),GFDD.SI.06,22.849.184.623.435
Ecuador,ECU,2008,Liquid assets to deposits and short term funding (%),GFDD.SI.06,22.902.398.739.664
Ecuador,ECU,2008,Liquid assets to deposits and short term funding (%),GFDD.SI.06,22.999.743.640.501
Ecuador,ECU,2008,Liquid assets to deposits and short term funding (%),GFDD.SI.06,23.473.081.469.432
Ecuador,ECU,2008,Liquid assets to deposits and short term funding (%),GFDD.SI.06,23.778.188.890.875
Ecuador,ECU,2008,Liquid assets to deposits and short term funding (%),GFDD.SI.06,23.850.542.024.117
Ecuador,ECU,2008,Liquid assets to deposits and short term funding (%),GFDD.SI.06,24.046.195.290.585
Ecuador,ECU,2008,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,24.219.133.377.263
Ecuador,ECU,2008,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,24.304.910.685.218
Ecuador,ECU,2008,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,24.555.523.475.245
Ecuador,ECU,2008,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,24.588.030.892.207
Ecuador,ECU,2008,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,24.816.698.626.267
Ecuador,ECU,2008,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,24.899.110.106.212
Ecuador,ECU,2008,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,25.191.806.712.407
Ecuador,ECU,2008,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,25.348.037.075.718
Ecuador,ECU,2008,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,25.361.055.755.779
Ecuador,ECU,2008,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,26.019.646.489.337
Ecuador,ECU,2008,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,26.895.346.716.276
